cpu,memory,duration_std,userDiff,sysDiff,heapTotal,heapUsed,avg_cpu_util,cpu_util_std,slo_preservation,total_cpu_shares,cpu_shares_others,num_containers,arrival_rate,latency,memory_util,memory_util_std,slo_duration
1024,1024,539.5844344725235,108160,7380,43962368,35327432,0.8879131040699566,0.22255757542629442,0.9041412327230631,1024,0,1,1,312.58334039999994,0.8315407881970666,0.03810541323538572,282.6194867179488
1024,128,921.900241397169,1810541,178131,36225024,33589112,0.693795917312042,0.17271912917101712,0.466758264921376,1024,0,1,1,605.4943381999999,0.9298424582703848,0.009332795664343694,282.6194867179488
1024,1536,365.91926500929526,1484954,87044,68829184,54981272,0.9434252991831054,0.25694053795020366,1.0,1024,0,1,1,168.1844084,0.7327895158336907,0.0496673075815362,282.6194867179488
1024,2048,180.7575970577393,1289412,126702,51695616,40640880,1.119010669195916,0.25008136161275946,1.0,1024,0,1,1,93.04817840000001,0.7533587303820191,0.05199783892783152,282.6194867179488
1024,256,353.9892151608704,1504894,156303,36225024,33010888,1.1656727139258387,0.17635590481118965,1.0,1024,0,1,1,155.86051385000002,0.9322972983279929,0.010087919398619173,282.6194867179488
1024,512,558.0175734001853,1646540,113097,35700736,33016952,0.8769299163189261,0.21129753621096967,0.8527021947663079,1024,0,1,1,331.43984905,0.931317612753964,0.009423230325621356,282.6194867179488
128,1024,550.3399739482289,65566,4946,43700224,36374352,1.0097210705066686,0.5799954261884547,0.9456135609976701,128,0,1,1,298.87418959999997,0.8305984079385599,0.03531427375707304,282.6194867179488
128,128,757.4730221749683,72447,6572,37273600,34485424,0.8068453298468291,0.25140670630099593,0.5231480835231576,128,0,1,1,540.2284661250001,0.9152664366147117,0.034438880682926123,282.6194867179488
128,1536,338.3930076024186,37139,5196,52482048,41392120,0.9700625916956689,0.2013732431853743,1.0,128,0,1,1,172.1004919,0.7471592045920107,0.04971871805597166,282.6194867179488
128,2048,210.76254397161557,8845,3582,52219904,39247416,1.103556237182713,0.21530253287680953,1.0,128,0,1,1,95.81623300000003,0.7309627933234815,0.036315032263154766,282.6194867179488
128,256,358.36726882890844,1675449,94540,36225024,33149360,1.0075753048222011,0.2287589316524308,1.0,128,0,1,1,175.6378015,0.9334222948857116,0.010821713357527421,282.6194867179488
128,512,552.7603946228334,130648,10370,37273600,34243120,0.9365527504234923,0.17909586922097337,0.8650606220727485,128,0,1,1,326.7048337499999,0.9337385213333732,0.012203102549126404,282.6194867179488
1536,1024,688.9530334129694,1726781,147357,42913792,33579344,0.8510401125081568,0.12209854966120094,0.7268470398170604,1536,0,1,1,388.8293839500001,0.8331797752712831,0.028539404688456504,282.6194867179488
1536,128,853.3827398435452,1935931,230868,36749312,33789784,0.7296800681305713,0.27671564854943526,0.5239224433234878,1536,0,1,1,539.4300059473684,0.9104896751897741,0.043714668858085844,282.6194867179488
1536,1536,412.02775394681225,1701459,196917,51171328,37101008,1.0067983069221846,0.13100519187429657,1.0,1536,0,1,1,210.73193689999994,0.756756046177623,0.0467869681943672,282.6194867179488
1536,2048,194.7400738410578,180991,7778,53006336,39895152,1.11798752121544,0.17179663676573,1.0,1536,0,1,1,91.1926985,0.7482169697712906,0.03345598741657641,282.6194867179488
1536,256,413.8316467257055,1618953,133285,35962880,32947848,1.0574898777643549,0.3733424349410307,1.0,1536,0,1,1,256.26445365,0.9251522170130269,0.03449075234261831,282.6194867179488
1536,512,574.2714964810434,1908056,114643,36487168,33474368,0.9045315963763038,0.19528496553087493,0.9173440932737433,1536,0,1,1,308.08448955,0.9310986933160809,0.01213175806230136,282.6194867179488
2048,1024,591.9415031361698,1760257,159319,43700224,34428144,0.9150029757737451,0.23646705488306877,0.9598269103989231,2048,0,1,1,294.44838820000007,0.8288783971554325,0.026525952729595615,282.6194867179488
2048,128,1007.5453657643941,2049565,211781,36749312,33610592,0.8023997515036241,0.17714372451632543,0.4587970193486125,2048,0,1,1,616.0011394999999,0.9312735586860432,0.01127840286419577,282.6194867179488
2048,1536,335.971584017851,1605452,114844,52482048,38509960,1.0292700192182347,0.154812169138259,1.0,2048,0,1,1,174.49091895,0.7336576635316854,0.04241376768255716,282.6194867179488
2048,2048,191.66995909775326,1383342,93254,51957760,41696224,1.092932119612629,0.15503288711184315,1.0,2048,0,1,1,84.28731959999999,0.7297062954817697,0.05408467876856425,282.6194867179488
2048,256,559.3186144969087,1855304,146287,36487168,33085488,0.9440230572285057,0.21795807607492773,0.9257017075680678,2048,0,1,1,305.30297655000004,0.9274011431231886,0.01012407589590947,282.6194867179488
2048,512,551.0216578598765,1712972,134817,35962880,32515672,0.9479708121623425,0.18817933275248425,0.9732278885476295,2048,0,1,1,290.39394580000004,0.9261483359059073,0.013383406340664698,282.6194867179488
256,1024,553.13870518899,1683198,114478,43175936,34500480,0.8866903797763566,0.19297531280878075,0.9287195768982288,256,0,1,1,304.31089614999996,0.831381199702203,0.029447057320447667,282.6194867179488
256,128,826.7142618015802,1802729,129577,35700736,32589936,0.7819864513283028,0.16265634228349346,0.5392437878205724,256,0,1,1,524.1033705,0.9288728999881977,0.011443261301129232,282.6194867179488
256,1536,360.87851753525723,1617540,148687,52744192,42374848,1.0979473426039301,0.12328389101952342,1.0,256,0,1,1,169.70961979999998,0.7535737881453519,0.03970352853658219,282.6194867179488
256,2048,221.50232553472688,1511705,139906,52482048,35275024,1.0746958773780217,0.15890916532784163,1.0,256,0,1,1,93.13997952631578,0.7336615153902194,0.04863330675844219,282.6194867179488
