cpu,memory,duration_std,userDiff,sysDiff,heapTotal,heapUsed,avg_cpu_util,cpu_util_std,slo_preservation,total_cpu_shares,cpu_shares_others,num_containers,arrival_rate,latency,memory_util,memory_util_std,slo_duration
1024,1024,55.733421266184806,148166,20037,41066496,30106880,0.8828300636091193,0.09340680614521901,0.8537720471306454,1024,0,1,1,182.66850695,0.7571911387376191,0.053881416336527405,155.95726512500002
1024,128,100.27592902070371,59828,13105,32800768,28759808,0.8934923892700961,0.11678674783877926,0.732121946190222,1024,0,1,1,213.02088529999997,0.8803375128614872,0.020212284117074486,155.95726512500002
1024,1536,48.665843209901695,92924,16152,46977024,36400248,1.0573752960809266,0.16276863027407948,1.0,1024,0,1,1,131.19453404999996,0.6648226169941076,0.06363745642663317,155.95726512500002
1024,2048,26.684301743563935,50426,19892,47239168,36608936,1.1216243738533342,0.15359123451422407,1.0,1024,0,1,1,80.50032465,0.6889038046184622,0.06554503547446748,155.95726512500002
1024,256,86.89051378588296,124430,34369,25538560,21122416,0.9450496764997188,0.13708782039645556,0.7127242513006864,1024,0,1,1,218.818519,0.8794365805659986,0.03671977500841092,155.95726512500002
1024,512,75.57663167335825,38074,12019,31825920,28580976,1.056436673170503,0.12235239044966395,0.9925299576700792,1024,0,1,1,157.13104065000002,0.8959176310711603,0.026424366377940278,155.95726512500002
128,1024,75.3910965070178,44007,15956,37433344,28303768,0.8459631117055988,0.13657543373262399,0.805354011576051,128,0,1,1,193.65057215000002,0.761520330815509,0.05954970743941786,155.95726512500002
128,128,74.94685327430254,222638,23115,27582464,23161696,0.88385797747583,0.09422487592451496,0.7195209063493034,128,0,1,1,216.75154084999994,0.8755425404121752,0.03579427338102907,155.95726512500002
128,1536,41.13983498108556,148448,12677,51462144,34171096,1.005148617848858,0.15514174460659721,1.0,128,0,1,1,131.09950495000004,0.6410802561815575,0.0684714705411323,155.95726512500002
128,2048,31.12481139682438,44222,4034,47239168,36395728,1.1352090520888576,0.18586079927649932,1.0,128,0,1,1,93.89569675000001,0.6755956283471539,0.05862535119941368,155.95726512500002
128,256,41.616864028654064,182331,16660,25800704,20917232,1.1989270511635786,0.15804034222096114,1.0,128,0,1,1,134.12771145,0.8791148712530428,0.031516517021460626,155.95726512500002
128,512,43.64908621267733,160585,12647,35659776,31942744,1.2280565615685561,0.14843136237822052,1.0,128,0,1,1,130.5008479,0.8701765277163114,0.04307399728366545,155.95726512500002
1536,1024,58.32501932222497,159604,44439,35966976,24883560,0.9086564449827907,0.12881221525015552,0.9186309158880446,1536,0,1,1,169.77140920000002,0.7279421817687983,0.06843500785786673,155.95726512500002
1536,128,74.24009326817018,190213,34932,30441472,26049840,1.0638918362609497,0.10495417880551616,0.9210251694888698,1536,0,1,1,169.33007944999997,0.8841585755306829,0.02470595486524538,155.95726512500002
1536,1536,34.6571618275976,62900,12658,51458048,34189320,1.0896846899592418,0.18714621910567342,1.0,1536,0,1,1,114.11322140000001,0.6761904054119978,0.054614010579770195,155.95726512500002
1536,2048,30.376185055765504,129284,30420,34574336,14366328,1.1775203394015996,0.17105070062127908,1.0,1536,0,1,1,89.18743935,0.6534498472001905,0.07373237576413492,155.95726512500002
1536,256,50.357972161603115,92336,25077,35921920,32195536,1.120730876787902,0.17538218584738208,0.9759509743632109,1536,0,1,1,159.8003068,0.8815583957332738,0.03567467157139961,155.95726512500002
1536,512,48.787475388126246,212442,40013,36499456,31777280,1.2843573956649956,0.13905851620894125,1.0,1536,0,1,1,124.3293591,0.8679363478877633,0.036665915558012345,155.95726512500002
2048,1024,44.332938312066645,154562,15212,39690240,29114984,1.0549846953544633,0.1449712687017199,1.0,2048,0,1,1,151.60789934999997,0.7638056782541253,0.047082538807740534,155.95726512500002
2048,128,100.92964834190258,208467,39611,51007488,47086192,0.9678359411448205,0.14783704948404702,0.7598588217236278,2048,0,1,1,205.2450543,0.8860237718907774,0.01917104224567954,155.95726512500002
2048,1536,39.97551738856341,108598,26472,60731392,43169720,1.0740657520076875,0.1992884537337582,1.0,2048,0,1,1,115.24611574999999,0.6510142203036994,0.07541021435854756,155.95726512500002
2048,2048,35.29750522496016,147503,32709,51445760,32068288,1.118810474317581,0.18538993469783066,1.0,2048,0,1,1,90.19521950000001,0.6778677878704276,0.06662361327197504,155.95726512500002
2048,256,80.41695754268055,213657,40968,37474304,33256432,0.8730916125770323,0.15414909690640563,0.7150875588029297,2048,0,1,1,218.09534119999998,0.879591814062078,0.03560466781521935,155.95726512500002
2048,512,53.914843773522904,102974,32514,19103744,14116976,1.0500213298807979,0.16933527255862618,1.0,2048,0,1,1,155.54192614999997,0.8767164954742352,0.04728259328799159,155.95726512500002
256,1024,57.02202040923746,176029,17322,39165952,28548048,0.9278757044886268,0.15839247108812515,0.8724238006454507,256,0,1,1,178.763194,0.7640827964247897,0.07217917951455673,155.95726512500002
256,128,64.3488165183525,194030,43562,37212160,33427608,0.8702853636584699,0.08821018336872691,0.6598113859060358,256,0,1,1,236.36643509999993,0.8749213669695857,0.03273053290079571,155.95726512500002
256,1536,34.21288436785345,103307,16717,51462144,34172360,0.9375810844189914,0.1299173008706137,1.0,256,0,1,1,142.00039445,0.6478943214658655,0.04827987703618288,155.95726512500002
256,2048,27.641339730390307,177259,22822,60166144,41898504,1.153872828117187,0.18259440043784964,1.0,256,0,1,1,102.21756795,0.6860144058901637,0.059572898668075656,155.95726512500002
