cpu,memory,duration_std,userDiff,sysDiff,heapTotal,heapUsed,avg_cpu_util,cpu_util_std,slo_preservation,total_cpu_shares,cpu_shares_others,num_containers,arrival_rate,latency,memory_util,memory_util_std,slo_duration
1024,1024,99.08615560726632,317628,58522,38383616,31922792,0.8123315454932429,0.13512421956085735,1,1024,0,1,1,265.73117735,0.7720449706618663,0.10868160157105669,413.4448950091742
1024,128,185.31072469445502,298996,39649,32743424,30125888,0.3310175703007035,0.08245549514144548,0.37622355289343956,1024,0,1,1,1098.9341093333333,0.9311363618443277,0.0068703046551320595,413.4448950091742
1024,1536,79.86267389330844,300523,35311,50311168,30422192,1.0841407704272124,0.18507582451945415,1,1024,0,1,1,167.92854244999998,0.7199140984526904,0.11912733028871855,413.4448950091742
1024,2048,55.24324395018458,298820,24243,50049024,30404800,1.4131218655196798,0.3619888244097736,1,1024,0,1,1,110.72290284999997,0.7315452865942171,0.10212716492962572,413.4448950091742
1024,256,223.9617566168633,331291,43110,33005568,30797968,0.3943714906145356,0.12296174646721646,0.5200885767206821,1024,0,1,1,794.950924736842,0.9162728562554235,0.03084251581645801,413.4448950091742
1024,512,140.11627156259547,283264,32317,33005568,30198104,0.5630569973602984,0.1761447178766005,0.8471224042561271,1024,0,1,1,488.0580338000001,0.8869263706375528,0.0643385569137318,413.4448950091742
128,1024,115.17365043335253,392217,52184,39432192,30126256,0.8511521802783418,0.15816197475554228,1,128,0,1,1,281.07323045000004,0.7280312583377392,0.14610367593745732,413.4448950091742
128,128,995.7057578999716,233798,39470,32219136,30144360,0.4064123379054873,0.3196733383970168,0.2817857066943497,128,0,1,1,1467.2316061,0.9247126136758217,0.010897278000737571,413.4448950091742
128,1536,53.7749535349627,254614,27359,50573312,30407160,1.4509585371702671,0.28472788491534523,1,128,0,1,1,116.7283945,0.7007755008368892,0.1004136902919958,413.4448950091742
128,2048,33.7310621550268,287350,49500,50573312,31481192,1.7517567507901688,0.36991376291932476,1,128,0,1,1,77.6496877,0.7050214098463696,0.13214869528511494,413.4448950091742
128,256,197.67611443201443,303861,56550,32743424,30317576,0.2736198787460652,0.03207801456773415,0.3841204718461226,128,0,1,1,1076.3417347222226,0.9194847690773522,0.0231008723180159,413.4448950091742
128,512,156.85382013640057,248489,37972,32481280,30347344,0.4701365071411133,0.0910809577827874,0.7437711124218049,128,0,1,1,555.8765164499999,0.9151754671094718,0.0284387271258793,413.4448950091742
1536,1024,108.297728802388,275665,39121,39432192,30827984,0.8152438768620811,0.1492820255518522,1,1536,0,1,1,258.62490905,0.8025476927904258,0.07129037016923553,413.4448950091742
1536,128,670.4976793879916,288006,47204,32481280,30187280,0.4595136454775906,0.2787419124136564,0.3714180807173914,1536,0,1,1,1113.1523113,0.9260422135497477,0.00995824602224133,413.4448950091742
