cpu,memory,duration_std,userDiff,sysDiff,heapTotal,heapUsed,avg_cpu_util,cpu_util_std,slo_preservation,total_cpu_shares,cpu_shares_others,num_containers,arrival_rate,latency,memory_util,memory_util_std,slo_duration
1024,1024,82.58709067688822,289383,63360,39432192,29993776,0.9874117784328721,0.16598558468207916,0.7295746296881223,1024,0,1,1,250.3716425,0.7829571329184106,0.09493767848738419,182.66479836134442
1024,128,204.3998516611891,300719,38938,33005568,29730256,1.2815198056965467,0.325348531731431,0.7484707641876722,1024,0,1,1,244.05067919999996,0.8725608963455442,0.07496165098997845,182.66479836134442
1024,1536,58.90863467683156,289498,35579,50573312,30172216,1.2245172098943062,0.20640446365140938,1.0,1024,0,1,1,170.91270324999996,0.7512233179218617,0.13745314300623582,182.66479836134442
1024,2048,35.55895910830358,269446,52118,69279744,51530976,1.7846563073152448,0.42158596786670754,1.0,1024,0,1,1,98.9226728,0.7454579537554349,0.10431303710789773,182.66479836134442
1024,256,50.235347979197954,302071,36673,32743424,30209352,1.2617644732076738,0.1841599403096184,0.9240813627174218,1024,0,1,1,197.67176974999998,0.8805342169572097,0.08044063464202489,182.66479836134442
1024,512,48.97758085162227,308951,39631,32743424,30214992,1.4683865749324896,0.20684427404782868,1.0,1024,0,1,1,162.38397494999998,0.8850602452761873,0.05001014491235807,182.66479836134442
128,1024,74.67846760831952,340687,22871,39170048,30197712,1.2935884832483198,0.26213504523758807,1.0,128,0,1,1,177.28633359999998,0.787408706314984,0.09772429491068654,182.66479836134442
128,128,65.39819704912871,283132,32286,32743424,30069936,1.188073942041896,0.2405508709757887,0.776968869984498,128,0,1,1,235.09924968421055,0.8894027735167874,0.044887097074525054,182.66479836134442
128,1536,56.013020029822115,358690,54270,50049024,30189048,1.3483883890510413,0.3341899756068328,1.0,128,0,1,1,158.35742125000004,0.7172239823614428,0.11299771237892679,182.66479836134442
128,2048,37.83849184097213,293029,45625,69017600,51628504,1.8535254732414672,0.38780847137366603,1.0,128,0,1,1,102.84312715000002,0.7425358654720065,0.08823997678454183,182.66479836134442
128,256,61.84765873012095,296597,53192,32743424,29985896,1.4442312009100249,0.267301417568058,1.0,128,0,1,1,177.23549300000002,0.8906242898683876,0.06677098199375792,182.66479836134442
128,512,59.178857693048236,256218,51186,32481280,30116264,1.1455152419953556,0.10677135407156897,0.7497411453351783,128,0,1,1,243.6371533,0.8828033497135914,0.06453717580715554,182.66479836134442
1536,1024,85.55367374613337,265310,38978,36810752,30490384,1.02157364836224,0.16948163215564002,0.7536822844902598,1536,0,1,1,242.36313115,0.7649349874417125,0.10904917797506741,182.66479836134442
1536,128,201.91046532978157,280994,20096,32481280,29869712,1.2495709293908648,0.3451050963836094,0.7290254098994298,1536,0,1,1,250.56026289473687,0.8732781498099801,0.06765969408804944,182.66479836134442
1536,1536,55.91831893939209,253900,16133,37457920,15820824,1.2990081610823432,0.1354895501737728,1.0,1536,0,1,1,149.57666664999996,0.7148567702311086,0.1259192441879978,182.66479836134442
1536,2048,36.262985073302296,300322,37101,50311168,30587656,1.9767102121332012,0.3919529729376451,1.0,1536,0,1,1,88.96226345,0.7522585835394033,0.09843683805531177,182.66479836134442
1536,256,47.34002250861713,290695,40220,33005568,30147032,1.2894646261514822,0.19246069635354573,0.9453087420966035,1536,0,1,1,193.23295155,0.8914289687621271,0.043707943427550716,182.66479836134442
1536,512,47.763913842379814,238055,39059,32743424,29914624,1.4360813248339048,0.23164708844819992,1.0,1536,0,1,1,174.6882877,0.8917169092792617,0.06863345034836943,182.66479836134442
2048,1024,56.32532333941291,239462,54133,39694336,31665296,1.5212173486406164,0.3094362859638048,1.0,2048,0,1,1,146.63678995,0.781011996447771,0.10397097741835336,182.66479836134442
2048,128,136.48744443206326,310799,58500,32481280,29925208,1.0705085278814046,0.2303171043632269,0.6127467843797854,2048,0,1,1,298.1081305,0.8612700506537356,0.06194917157250234,182.66479836134442
2048,1536,59.51699755534328,283223,64001,50049024,30164920,1.4456386375742851,0.28391753864947195,1.0,2048,0,1,1,139.9901024,0.7289910762576839,0.13063466133752827,182.66479836134442
2048,2048,38.35357677789447,339127,31038,68231168,51614680,1.7139350757916703,0.3069764826089888,1.0,2048,0,1,1,105.17209949999999,0.7342015556866013,0.1297449902993685,182.66479836134442
2048,256,51.056673786352874,268874,44575,33005568,29968320,1.3533545214115412,0.17168769443807128,0.9591999784200085,2048,0,1,1,190.43453135,0.8575163542175585,0.06130460148296154,182.66479836134442
2048,512,50.96158529431267,271615,44186,32481280,30186480,1.1386520272679161,0.1452229070547755,0.8069935676818031,2048,0,1,1,226.35223585,0.8667990685361542,0.0747508684726996,182.66479836134442
256,1024,84.45596124627185,241899,24620,37597184,30354608,1.0525871084759368,0.18973339700823794,0.7666395945326632,256,0,1,1,238.2668462,0.783314911753772,0.10198836722628155,182.66479836134442
256,128,63.65870496907242,352306,33686,32743424,29874296,1.1255502621891125,0.11467554629733494,0.7179889161336391,256,0,1,1,254.41172454999997,0.8862739538560035,0.0532009977131696,182.66479836134442
256,1536,59.59230416477112,287083,57918,50311168,30094088,1.4095063504278116,0.18980503616378022,1.0,256,0,1,1,156.8766392,0.7189495935223724,0.12076771172772757,182.66479836134442
256,2048,46.141306096248094,326206,41347,50049024,30433760,1.9140037106030081,0.41684026541995756,1.0,256,0,1,1,87.74472675,0.7491243347399177,0.10991526885430306,182.66479836134442
