cpu,memory,duration_std,userDiff,sysDiff,heapTotal,heapUsed,avg_cpu_util,cpu_util_std,slo_preservation,total_cpu_shares,cpu_shares_others,num_containers,arrival_rate,latency,memory_util,memory_util_std,slo_duration
1024,1024,142.62599598565873,26271,413,30777344,25066272,0.0907935371770657,0.08742368461223277,0.8751696460484183,1024,0,1,1,341.33832445,0.6683275307587698,0.07205079390379139,298.7289405916667
1024,128,122.6435616112539,26953,3770,24870912,20964696,0.12188998240777289,0.1476735576625967,0.9204755220885791,1024,0,1,1,324.53762585,0.8644233453778479,0.01317269535414713,298.7289405916667
1024,1536,117.84503053575628,74320,115,34574336,15138296,0.12792682513424575,0.17800714757110592,1.0,1024,0,1,1,233.5487979,0.5396145510936206,0.05323546445288468,298.7289405916667
1024,2048,114.86102143333991,41887,8376,39297024,24828712,0.0802611311560991,0.14710085450489774,0.8580349315174457,1024,0,1,1,348.15475410000005,0.5573741622982956,0.053028287450926796,298.7289405916667
1024,256,137.14978586546033,15226,3892,24870912,21658048,0.07416230885070293,0.04315107627904548,1.0,1024,0,1,1,275.09794954999995,0.8649221966162093,0.011826611524019679,298.7289405916667
1024,512,116.98428840967998,19367,540,24870912,20948928,0.08202865685600425,0.05616063528856403,1.0,1024,0,1,1,269.6961917,0.8664993518349942,0.013190006615428984,298.7289405916667
128,1024,153.34479759687252,18113,458,30515200,25195128,0.15385952028959954,0.2848115346026132,0.8989871297357561,128,0,1,1,332.2950136999999,0.6634450319347531,0.05756630691254717,298.7289405916667
128,128,132.1086033659823,20302,4793,25133056,21258480,0.07687165795223076,0.048295641547623995,0.8856058924310424,128,0,1,1,337.31589090000006,0.8599631423499524,0.011986638504863579,298.7289405916667
128,1536,140.83360426714765,35691,6580,34312192,15296920,0.08030270252509067,0.06875194519950108,0.9668438167270235,128,0,1,1,308.97331650000007,0.5464586931665572,0.05412665681257765,298.7289405916667
128,2048,150.61163674109676,24828,13075,34574336,15321168,0.07539606657590588,0.06986482834711047,0.9859899625356455,128,0,1,1,302.97361225,0.5611824909667102,0.05935994932836903,298.7289405916667
128,256,122.55452022074255,27712,7897,25133056,21234520,0.0778540904635379,0.05936150951653066,0.966627201109436,128,0,1,1,309.04255565000005,0.866211219656938,0.013740799866884873,298.7289405916667
128,512,141.810225146123,14151,8424,25133056,21370480,0.09675872116995324,0.07852902096005328,1.0,128,0,1,1,296.63212039999996,0.8641734439229587,0.01196032617302092,298.7289405916667
1536,1024,163.2826646000213,38390,6717,25792512,15114808,0.11427846684172502,0.14779859067914994,0.9905428312861481,1536,0,1,1,301.5810434,0.6616687632043246,0.05974512277113717,298.7289405916667
1536,128,165.5016992933902,20890,6824,24870912,21086208,0.155374770714421,0.1698398465108117,1.0,1536,0,1,1,263.47863035,0.869960581083952,0.013577506555491042,298.7289405916667
1536,1536,144.03671960033893,33067,8891,34836480,15317768,0.06983736096586837,0.04431247068161375,0.8553914942658852,1536,0,1,1,349.23066525,0.5415310320005802,0.05428976249747245,298.7289405916667
1536,2048,131.09979123392614,39724,28,39297024,24941144,0.07565599223639427,0.051267994738664426,1.0,1536,0,1,1,267.94174860000004,0.5517466836637924,0.053251769659647646,298.7289405916667
1536,256,133.64469500235674,23901,3983,25395200,21333576,0.0734648497106842,0.046752916207925335,0.9276439358974268,1536,0,1,1,322.02974550000005,0.8643504718594214,0.01355399802826465,298.7289405916667
1536,512,145.28763206022526,23808,3965,24870912,21305664,0.08874502541805727,0.13014937017915496,0.8768426366938529,1536,0,1,1,340.68706069999996,0.865620386692522,0.012091428421376466,298.7289405916667
2048,1024,121.26949759246335,29405,10198,26054656,15203016,0.11992440631546694,0.19371621986297036,0.9913760747673867,2048,0,1,1,301.327567,0.6712709782259654,0.06910529955168528,298.7289405916667
2048,128,154.01102559893624,23531,3925,25133056,21277296,0.10379972917491424,0.12824809880657032,0.8881055352969117,2048,0,1,1,336.3664888,0.8696830115861737,0.013212337800341041,298.7289405916667
2048,1536,139.5062999077632,26273,27,34312192,15318760,0.06970638827591938,0.057754471040956254,0.9215305228172044,2048,0,1,1,324.16608370000006,0.5443777923700127,0.058208943814605056,298.7289405916667
2048,2048,137.44289204281287,32548,4084,39297024,24876376,0.060108869515472375,0.03724588807100594,0.9241233980359493,2048,0,1,1,323.2565491,0.5451941983841981,0.05122622474895271,298.7289405916667
2048,256,128.3973223699809,19676,24,25133056,21316776,0.08491893346921764,0.06840985786797549,1.0,2048,0,1,1,275.0520186,0.8630756724627686,0.010994071672285229,298.7289405916667
2048,512,154.6058545451829,12583,8173,25133056,21671616,0.09127430963174069,0.12770450515872714,0.8525819153142608,2048,0,1,1,350.38151200000004,0.864727825919033,0.012047682214722083,298.7289405916667
256,1024,134.6344302671429,19852,6440,30777344,24995104,0.13436528081982377,0.17813469704409185,1.0,256,0,1,1,277.2074207,0.6641025074921152,0.06662217842863434,298.7289405916667
256,128,123.63273780388018,12286,11183,25133056,21350792,0.0728923488431705,0.04900415563702874,0.8781968461383721,256,0,1,1,340.16170965000003,0.8647919490791933,0.012315103262913513,298.7289405916667
256,1536,137.5678345590518,36379,3081,34312192,15256056,0.10862742951028911,0.10252008884842288,1.0,256,0,1,1,259.53106515,0.5402099924870768,0.05742305572022452,298.7289405916667
256,2048,132.94586443877046,57434,4169,39297024,24919888,0.07938866375176849,0.13055961808672742,0.8829018251610331,256,0,1,1,338.34898975,0.5556568951842284,0.05369636231893661,298.7289405916667
