cpu,memory,duration_std,userDiff,sysDiff,heapTotal,heapUsed,avg_cpu_util,cpu_util_std,slo_preservation,total_cpu_shares,cpu_shares_others,num_containers,arrival_rate,latency,memory_util,memory_util_std,slo_duration
1024,1024,98.07270492798713,94728,685,30359552,25098328,0.2742711421301113,0.18708290968994978,1,1024,0,1,1,278.88007439999996,0.67192850561093,0.07128576840695791,397.8613582605043
1024,128,275.1208875126974,43958,8740,24977408,21184792,0.17973999663168758,0.09008986712243244,0.8163997147953352,1024,0,1,1,487.33647384999995,0.8479717425615764,0.0062995963046923314,397.8613582605043
1024,1536,127.77536196107143,65837,4433,38617088,25295032,0.18938125723857951,0.1462936011055334,0.9950164478000781,1024,0,1,1,399.85405179999987,0.5557336944051029,0.09141538388087074,397.8613582605043
1024,2048,148.3230521623952,52663,28,34312192,15285328,0.16982103731267267,0.07960600970357143,1,1024,0,1,1,358.352839,0.5985039105570072,0.09442470482509546,397.8613582605043
1024,256,173.32978645994697,74899,4763,24715264,21331456,0.1988685234219796,0.12758948696540476,0.9052335764563944,1024,0,1,1,439.5123740526316,0.8528647414377385,0.010473282871075096,397.8613582605043
1024,512,153.96902244849184,63199,25,24715264,20613344,0.20375266593410774,0.10876082482280339,0.9354512860647678,1024,0,1,1,425.3148872500001,0.8578616350959619,0.010865458199121273,397.8613582605043
128,1024,151.87065688608652,56516,34,30621696,25204384,0.2632625253991316,0.2509480205920868,1,128,0,1,1,366.92269274999995,0.6727509149583225,0.0645834743958418,397.8613582605043
128,128,207.59013073927002,66143,7779,24190976,20670456,0.1574538756212514,0.07403545884106313,0.7664295209356399,128,0,1,1,519.1101691578948,0.8477663477121778,0.006820486585054218,397.8613582605043
128,1536,151.52479796316612,58591,4456,38092800,26210840,0.2566500026963189,0.2278942834990524,1,128,0,1,1,355.72489585000005,0.5757744266505072,0.09367987237224787,397.8613582605043
128,2048,141.14443852649975,35989,5405,34312192,15316344,0.1490022559394713,0.08227989246876548,1,128,0,1,1,357.94021680000003,0.5454327727877103,0.05388111088892672,397.8613582605043
128,256,209.93180399657507,105115,3050,24453120,20741288,0.19250595335353207,0.08866550233194458,0.7948900857693679,128,0,1,1,500.52373955,0.8544917160286181,0.010757437877244681,397.8613582605043
