cpu,memory,duration_std,userDiff,sysDiff,heapTotal,heapUsed,avg_cpu_util,cpu_util_std,slo_preservation,total_cpu_shares,cpu_shares_others,num_containers,arrival_rate,latency,memory_util,memory_util_std,slo_duration
1024,1024,166.88342035749352,332035,35301,39694336,29929096,0.5606426448743915,0.18468479669242205,0.9695435019406112,1024,0,1,1,487.9260948499999,0.7110001030100225,0.12895235707199423,473.06557468907573
1024,128,187.45251976923242,301646,39227,32219136,29649944,0.5097950943031768,0.12747682565057017,0.8385581405948207,1024,0,1,1,564.1416519473684,0.8902077404115962,0.038174153302566946,473.06557468907573
1024,1536,150.783041545126,304721,47732,51359744,30335312,0.5913105901682951,0.2799718132106075,1.0,1024,0,1,1,391.56319730000007,0.572261161510249,0.16372043840475337,473.06557468907573
1024,2048,126.3094363569513,218784,46711,50573312,29936192,0.501476716202778,0.26358903475213885,1.0,1024,0,1,1,421.83727805000007,0.6057475447755687,0.16072435108405678,473.06557468907573
1024,256,172.6350494734073,346952,35208,33267712,29829936,0.5946465861239426,0.24911784514952515,0.9378880166168828,1024,0,1,1,504.3945186499999,0.8308409369254978,0.09029363869853883,473.06557468907573
1024,512,117.00548547539503,239707,42147,33005568,29688040,0.5327722894064983,0.16849829221333132,0.9176178788196125,1024,0,1,1,515.53657095,0.8483023681360937,0.08281705104410488,473.06557468907573
128,1024,175.85784104731258,407388,19589,38383616,30934152,0.5571825059695075,0.1802296839868555,0.975726110449778,128,0,1,1,484.83439115,0.7474926224516297,0.10330913191462256,473.06557468907573
128,128,244.23092606366438,342093,22237,32743424,29591792,0.46700482635926444,0.156697876212195,0.7097396994554152,128,0,1,1,666.5339068000001,0.8552422072127822,0.08197891803886745,473.06557468907573
128,1536,162.37063970256943,320374,38726,48738304,29881824,0.5449120899923903,0.22565513964271555,1.0,128,0,1,1,425.10402784999997,0.6489662519159884,0.16446817807846223,473.06557468907573
128,2048,140.13204514372217,314363,32875,50311168,30648856,0.5594983841897381,0.24510765909244714,1.0,128,0,1,1,403.22142384999995,0.5863627506031731,0.1801223971613871,473.06557468907573
128,256,137.6363809767809,227598,26071,33005568,29597280,0.5546984458859288,0.16076379819595918,1.0,128,0,1,1,444.55958915,0.8411947596280216,0.0649689202849808,473.06557468907573
128,512,145.30741716404253,266312,49856,33005568,29850720,0.5373017038472669,0.16753330843075315,0.897667142117923,128,0,1,1,526.9944197500001,0.8836019031844667,0.050348723918561517,473.06557468907573
1536,1024,188.72207576788384,326566,30261,38645760,30950864,0.5403346187072048,0.23414739451678893,0.9513508183152242,1536,0,1,1,497.25670654999993,0.741761287895001,0.11982020148517297,473.06557468907573
1536,128,163.96342295188674,314875,36669,33005568,29997056,0.6178111628490279,0.21452365193692685,0.9373978600920149,1536,0,1,1,504.65826179999993,0.8645826252839853,0.08571364002818567,473.06557468907573
1536,1536,159.13463093609104,382291,30462,49000448,29888264,0.5556244753255696,0.2870875467038354,1.0,1536,0,1,1,408.75312234999996,0.6226298223902947,0.15862740180055224,473.06557468907573
1536,2048,128.55534371156898,191236,44903,37457920,15564880,0.5255630251976859,0.19540969098565777,1.0,1536,0,1,1,393.06938540000004,0.551830469179025,0.16544095384158547,473.06557468907573
1536,256,171.826924536239,278265,17668,32481280,29945136,0.597086973997357,0.2678923874574602,1.0,1536,0,1,1,471.4046248000001,0.8443053648209142,0.06030357634084278,473.06557468907573
1536,512,139.89375527990055,315426,26417,33005568,29790984,0.5787880304990604,0.21799008622713803,1.0,1536,0,1,1,456.73580624999994,0.8584222210440803,0.054146867098879635,473.06557468907573
2048,1024,146.49004866575814,351402,34951,39694336,30925496,0.5994211110076614,0.22121791586196105,1.0,2048,0,1,1,444.95454499999994,0.7415686820328692,0.13276965529197238,473.06557468907573
2048,128,182.34912030566818,327740,25454,32743424,29678040,0.5457099890915754,0.1874362187905225,0.9262590346600585,2048,0,1,1,510.72708279999995,0.8565735108062913,0.056563521791212185,473.06557468907573
2048,1536,129.0496044335982,281508,33794,48738304,29896376,0.6346947959647544,0.33003370676406263,1.0,2048,0,1,1,393.02044625,0.6207695712057351,0.18149157811904318,473.06557468907573
2048,2048,153.88399210152983,330916,52304,50835456,30800152,0.562277542268373,0.27257956360386304,1.0,2048,0,1,1,412.2731978500001,0.5677120416279536,0.15903860370834344,473.06557468907573
2048,256,167.40426635420224,256930,37972,33267712,29683912,0.5975927219370005,0.2438836072372459,0.9240392396576828,2048,0,1,1,511.95398895,0.8715635486512902,0.06592092186730056,473.06557468907573
2048,512,183.4098957777894,275707,32451,33005568,29808584,0.567284914677934,0.19237653101096056,0.9931575029607873,2048,0,1,1,476.3248259,0.8870841591720392,0.03949457490876067,473.06557468907573
256,1024,135.95992121557055,325857,37746,28413952,15392744,0.5320441707225576,0.2718719115529212,0.9615270726936153,256,0,1,1,491.99402505,0.7407389140986622,0.12069211588981943,473.06557468907573
256,128,309.2662727062173,337278,36611,33005568,29933120,0.48789109539745756,0.17776117183235304,0.7717762557675165,256,0,1,1,612.9568915263158,0.8592112925656845,0.07528981709514046,473.06557468907573
256,1536,175.04589995328283,301997,38868,50311168,29903624,0.5569865315915672,0.31518834001428936,1.0,256,0,1,1,445.09312414999994,0.603798697623949,0.17203315290310134,473.06557468907573
256,2048,121.9555617108185,301740,27669,50311168,29939408,0.575271779386033,0.3876210232506081,1.0,256,0,1,1,386.5963937,0.6587104762136083,0.1657057222927389,473.06557468907573
256,256,168.9934387186062,279207,34855,33005568,29756696,0.6099650510639062,0.2895271569201502,1.0,256,0,1,1,457.60355995,0.8541246871426246,0.07371049587895474,473.06557468907573
256,512,143.49317676016898,316843,28988,32743424,30068584,0.6259733485402454,0.2878856779190826,1.0,256,0,1,1,451.14401960000004,0.8717659272352052,0.052449327989642136,473.06557468907573
512,1024,123.56526749788657,258213,32637,39694336,29910360,0.5671393431551717,0.22803648482194844,0.9930040805690061,512,0,1,1,476.39841964999994,0.746220217619965,0.11421322246501842,473.06557468907573
512,128,167.06025627814284,354270,37506,33005568,30466080,0.6254925009731425,0.23284064165468132,1.0,512,0,1,1,470.24606389999997,0.8540004125151788,0.08730868951720186,473.06557468907573
512,1536,148.51548059619466,239039,56229,50573312,29907048,0.5320732586845254,0.24057559252281646,1.0,512,0,1,1,420.87752255000004,0.6443007977401006,0.16191263243905993,473.06557468907573
512,2048,141.68245544260404,346568,48901,49786880,29978904,0.4932230828376415,0.15440985223571563,1.0,512,0,1,1,438.68075524999995,0.5929211651322757,0.18832622028047064,473.06557468907573
512,256,183.78986559648337,383009,28395,33005568,29839064,0.545276988172303,0.2334068363448615,0.8689504527085808,512,0,1,1,544.4102977499999,0.8762837481631047,0.05403366410265311,473.06557468907573
512,512,143.91723350148106,241128,19425,33005568,30070512,0.46650550684794034,0.1163970367875557,0.8452215120823132,512,0,1,1,559.6941960500001,0.855463818570853,0.08487988578857385,473.06557468907573
